work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FT,Data Scientist,55000,USD,55000,US,0,US,M
2024,MI,FT,Manager,117500,USD,117500,US,0,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,MI,FT,Engineer,96050,USD,96050,US,0,US,M
2024,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2024,MI,FT,Data Scientist,128300,USD,128300,US,0,US,M
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Analyst,145640,USD,145640,US,0,US,M
2024,SE,FT,Data Architect,114080,USD,114080,US,0,US,M
2024,SE,FT,Software Engineer,141000,USD,141000,US,0,US,M
2024,EN,FT,Analyst,90000,CAD,69230,CA,0,CA,M
2024,SE,FT,Software Engineer,190800,USD,190800,US,100,US,M
2024,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2024,MI,FT,Software Engineer,105000,USD,105000,US,0,US,M
2024,MI,FT,Analytics Engineer,144800,USD,144800,US,100,US,M
2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M
2024,SE,FT,Software Engineer,224000,USD,224000,US,0,US,M
2024,SE,FT,Data Engineer,73100,USD,73100,US,0,US,M
2024,SE,FT,Research Engineer,176700,USD,176700,US,0,US,M
2024,SE,FT,Data Scientist,155520,USD,155520,US,0,US,M
2024,SE,FT,Data Scientist,138000,USD,138000,US,0,US,M
2024,EN,FT,Data Scientist,206800,USD,206800,US,0,US,L
2024,MI,FT,Systems Engineer,104000,USD,104000,US,0,US,M
2024,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
2024,MI,FT,Software Engineer,276760,USD,276760,CA,0,CA,M
2024,MI,FT,Data Scientist,135000,USD,135000,US,100,US,M
2024,MI,FT,Software Engineer,116979,USD,116979,US,0,US,M
2024,SE,FT,Manager,358000,USD,358000,US,0,US,M
2024,SE,FT,Data Scientist,174071,USD,174071,US,100,US,M
2024,SE,FT,Data Engineer,234000,USD,234000,US,0,US,M
2024,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2024,MI,FT,Software Engineer,258524,USD,258524,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,74100,USD,74100,US,0,US,L
2024,EN,FT,Research Scientist,137750,USD,137750,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Applied Scientist,212800,USD,212800,US,0,US,L
2024,EX,FT,Machine Learning Engineer,160000,USD,160000,CA,0,CA,M
2024,MI,FT,ETL Engineer,172000,USD,172000,US,0,US,M
2024,SE,FT,Data Engineer,147430,USD,147430,US,0,US,M
2023,SE,FT,Data Engineer,125000,USD,125000,CA,0,CA,M
2024,MI,FT,Data Scientist,161875,USD,161875,US,0,US,M
2024,SE,FT,Data Scientist,101970,USD,101970,US,0,US,M
2024,MI,FT,Engineer,280000,USD,280000,US,0,US,M
2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,378700,USD,378700,US,0,US,M
2024,MI,FT,Data Analyst,58660,USD,58660,US,0,US,M
2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,M
2024,EX,FT,Data Engineer,253000,USD,253000,US,0,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M
2024,SE,FT,Data Quality Analyst,119401,USD,119401,US,0,US,M
2024,SE,FT,Applied Scientist,281700,USD,281700,US,0,US,M
2024,MI,FT,Data Engineer,30000,USD,30000,IN,0,IN,M
2024,EN,FT,Business Intelligence Analyst,85000,USD,85000,US,0,US,M
2024,SE,FT,Data Scientist,165100,USD,165100,US,0,US,M
2024,SE,FT,Engineer,252000,USD,252000,US,0,US,M
2024,SE,FT,Data Engineer,59000,EUR,65555,FR,0,FR,M
2024,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2024,SE,FT,Business Intelligence Engineer,44400,EUR,49333,LV,0,LV,M
2022,MI,FT,Data Analyst,35000,GBP,43096,GB,0,GB,M
2023,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Scientist,116000,USD,116000,US,0,US,M
2024,SE,FT,Engineer,170900,USD,170900,US,0,US,M
2023,MI,FT,Data Scientist,210400,USD,210400,US,0,US,M
2024,SE,FT,Software Engineer,286000,USD,286000,US,0,US,M
2024,MI,FT,Manager,151000,USD,151000,US,0,US,M
2024,SE,FT,Software Engineer,209000,USD,209000,US,0,US,M
2024,MI,FT,Associate,100000,USD,100000,US,0,US,M
2024,MI,FT,Business Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,193600,USD,193600,US,0,US,M
2024,SE,FT,Data Analyst,206250,USD,206250,US,100,US,M
2024,SE,FT,Engineer,138000,USD,138000,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,BI Developer,106500,USD,106500,US,0,US,M
2024,SE,FT,Product Manager,200000,USD,200000,US,0,US,M
2024,MI,FT,Applied Scientist,94300,USD,94300,US,0,US,M
2024,SE,FT,Analyst,187000,USD,187000,US,0,US,M
2024,EN,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Business Intelligence Developer,202200,USD,202200,US,0,US,M
2024,SE,FT,Data Architect,114486,USD,114486,CA,0,CA,M
2024,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
2024,SE,FT,Research Engineer,194000,USD,194000,US,0,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
2024,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
2022,MI,FT,Data Engineer,153000,USD,153000,US,100,US,M
2024,EN,FT,Associate,105000,USD,105000,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,50000,GBP,61520,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,189400,USD,189400,US,0,US,M
2024,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2024,SE,FT,Site Reliability Engineer,187040,USD,187040,US,0,US,M
2024,MI,FT,Data Scientist,80477,USD,80477,US,0,US,L
2024,SE,FT,Machine Learning Engineer,125100,USD,125100,US,0,US,M
2024,MI,FT,Data Analytics Manager,116600,USD,116600,US,0,US,M
2024,MI,FT,Data Manager,167687,USD,167687,US,0,US,M
2024,SE,FT,Decision Scientist,122000,USD,122000,US,0,US,M
2024,SE,FT,Engineer,160000,USD,160000,US,0,US,M
2024,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
2024,SE,FT,Data Architect,110607,USD,110607,CA,0,CA,M
2024,EN,FT,Research Scientist,250000,USD,250000,US,0,US,M
2023,SE,FT,Data Scientist,107400,USD,107400,US,0,US,M
2024,SE,FT,BI Developer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Engineer,214087,USD,214087,US,0,US,M
2024,SE,FT,Data Analyst,120165,USD,120165,US,0,US,M
2024,SE,FT,Data Scientist,178660,USD,178660,US,0,US,M
2023,SE,FT,Analytics Engineer,183500,USD,183500,US,100,US,M
2023,MI,FT,Business Intelligence Analyst,97000,USD,97000,US,0,US,M
2023,SE,FT,Data Analyst,74400,USD,74400,US,100,US,M
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2024,EN,FT,Data Analyst,56000,USD,56000,US,0,US,M
2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
2024,SE,FT,Principal Statistical Programmer,218000,USD,218000,US,0,US,M
2024,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M
2024,SE,FT,Software Engineer,112200,USD,112200,US,0,US,M
2024,MI,FT,Engineer,143100,USD,143100,US,0,US,M
2024,SE,FT,Data Analyst,97200,USD,97200,US,100,US,M
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Analytics Engineer,164100,USD,164100,US,100,US,M
2024,SE,FT,Associate,75000,USD,75000,CA,0,CA,M
2024,MI,FT,Product Manager,213300,USD,213300,US,0,US,M
2024,SE,FT,Data Scientist,75600,USD,75600,US,0,US,M
2024,SE,FT,Data Engineer,204000,USD,204000,US,0,US,M
2024,SE,FT,Data Scientist,260590,USD,260590,US,0,US,M
2023,MI,FT,Data Scientist,212000,USD,212000,US,0,US,M
2024,SE,FT,Data Engineer,144000,USD,144000,US,0,US,M
2023,MI,FT,Data Scientist,55000,GBP,67672,GB,0,GB,M
2024,SE,FT,Engineer,170000,USD,170000,CA,100,CA,M
2024,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M
2024,SE,FT,Engineer,143100,USD,143100,US,0,US,M
2023,MI,FT,Data Analyst,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2024,EN,FT,Data Specialist,16680,EUR,18533,SK,0,SK,M
2024,MI,FT,Research Engineer,135400,USD,135400,US,0,US,M
2021,MI,FT,Data Engineer,38400,EUR,45391,NL,100,NL,L
2024,SE,FT,Data Engineer,129400,USD,129400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,133700,USD,133700,CA,0,CA,M
2024,SE,FT,Software Engineer,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Analyst,168000,USD,168000,CA,0,CA,M
2024,MI,FT,Data Scientist,143500,USD,143500,US,100,US,M
2024,MI,FT,Associate,171350,USD,171350,US,0,US,M
2024,SE,FT,Engineer,115000,USD,115000,US,100,US,M
2023,MI,FT,Data Scientist,190000,USD,190000,CA,100,CA,M
2024,MI,FT,Data Engineer,99200,USD,99200,US,0,US,M
2024,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M
2024,SE,FT,Research Engineer,122000,USD,122000,CA,100,CA,M
2024,SE,FT,Software Engineer,276000,USD,276000,US,0,US,M
2024,EN,FT,Data Scientist,75600,USD,75600,US,0,US,M
2024,SE,FT,Software Development Engineer,117200,USD,117200,US,0,US,M
2024,SE,FT,Data Scientist,192300,USD,192300,US,0,US,M
2024,MI,FT,Data Engineer,325270,USD,325270,US,100,US,M
2023,SE,FT,Data Analyst,55000,USD,55000,US,0,US,M
2024,SE,FT,Engineer,180000,USD,180000,US,0,US,M
2024,EN,FT,Data Analyst,56051,USD,56051,US,0,US,M
2024,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L
2024,SE,FT,Data Analyst,156510,USD,156510,US,0,US,M
2024,SE,FT,Research Scientist,133600,USD,133600,US,0,US,M
2024,SE,FT,Data Analyst,82887,USD,82887,US,100,US,M
2024,MI,FT,Data Engineer,74880,USD,74880,US,0,US,M
2023,SE,FT,Data Engineer,149000,USD,149000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,151100,USD,151100,CA,100,CA,M
2024,EN,FT,Data Analyst,41419,USD,41419,US,100,US,M
2022,MI,FT,Data Analyst,106260,USD,106260,US,0,US,M
2024,EN,FT,Data Scientist,120000,USD,120000,US,0,US,M
2023,MI,FT,BI Developer,110000,USD,110000,US,0,US,M
2024,MI,FT,Manager,105600,USD,105600,US,100,US,M
2024,SE,FT,Data Scientist,109300,USD,109300,US,0,US,M
2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L
2024,SE,FT,Data Scientist,195000,USD,195000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2024,MI,FT,Manager,155900,USD,155900,US,0,US,M
2023,MI,FT,Data Scientist,170000,USD,170000,US,100,US,M
2024,SE,FT,Research Engineer,225000,USD,225000,US,0,US,M
2024,MI,FT,Data Scientist,395000,USD,395000,US,0,US,M
2024,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2024,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2024,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,MI,FT,Data Scientist,223500,USD,223500,US,0,US,M
2024,SE,FT,Data Scientist,129100,USD,129100,US,0,US,M
2023,SE,FT,Data Analyst,36000,EUR,38868,EE,0,EE,M
2024,SE,FT,BI Developer,104000,USD,104000,US,100,US,M
2024,SE,FT,Data Scientist,93800,USD,93800,US,0,US,M
2024,SE,FT,Manager,202000,USD,202000,US,0,US,M
2024,SE,FT,Product Manager,311600,USD,311600,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2024,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2024,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M
2024,SE,FT,Data Scientist,201500,USD,201500,US,100,US,M
2024,MI,FT,Software Engineer,221000,USD,221000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M
2024,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,EN,FT,Machine Learning Engineer,177100,USD,177100,US,0,US,M
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2024,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,108800,USD,108800,US,0,US,M
2024,SE,FT,Data Analyst,114000,USD,114000,US,100,US,M
2024,MI,FT,Data Engineer,118000,USD,118000,US,0,US,M
2024,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M
2024,MI,FT,Data Engineer,60400,USD,60400,US,0,US,M
2024,SE,FT,Data Specialist,169700,USD,169700,US,0,US,M
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,L
2024,EN,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2024,EN,FT,Software Developer,24950,GBP,31187,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,243300,USD,243300,US,0,US,M
2024,SE,FT,Machine Learning Scientist,130100,USD,130100,US,0,US,M
2024,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M
2024,SE,FT,Software Engineer,285000,USD,285000,US,0,US,M
2024,MI,FT,Data Management Specialist,81530,USD,81530,CA,0,CA,M
2024,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
2023,MI,FT,Analytics Engineer,50000,GBP,61520,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,144400,USD,144400,CA,0,CA,M
2024,EN,FT,Analyst,58750,USD,58750,US,0,US,M
2024,SE,FT,Research Engineer,146000,USD,146000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,136800,USD,136800,US,0,US,M
2023,SE,FT,Analytics Engineer,125000,USD,125000,US,100,US,M
2024,EN,FT,Data Analyst,161000,USD,161000,US,100,US,M
2024,MI,FT,Business Intelligence,155000,USD,155000,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2023,MI,FT,Data Engineer,91000,USD,91000,US,0,US,M
2024,SE,FT,Data Analyst,54400,USD,54400,US,0,US,M
2024,SE,FT,Data Modeler,132100,USD,132100,US,0,US,M
2024,SE,FT,Machine Learning Engineer,355000,USD,355000,US,0,US,M
2024,EN,FT,Research Scientist,137750,USD,137750,US,0,US,M
2024,MI,FT,Research Scientist,160000,USD,160000,US,100,US,M
2024,MI,FT,Data Engineer,93500,USD,93500,US,0,US,M
2024,MI,FT,QA Engineer,75000,USD,75000,US,0,US,M
2024,MI,FT,Data Scientist,187000,USD,187000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Research Scientist,278700,USD,278700,US,0,US,M
2024,MI,FT,Data Specialist,75000,USD,75000,US,100,US,M
2022,MI,FT,Data Analyst,80000,USD,80000,US,100,US,L
2024,SE,FT,Platform Engineer,294000,USD,294000,US,0,US,M
2024,MI,FT,Research Engineer,410000,USD,410000,US,0,US,M
2024,SE,FT,Data Engineer,136800,USD,136800,US,0,US,M
2024,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2024,SE,FT,Manager,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Engineer,285000,USD,285000,US,0,US,M
2024,SE,FT,Data Engineer,264800,USD,264800,US,0,US,M
2022,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M
2023,SE,FT,Data Architect,221800,USD,221800,US,100,US,M
2024,SE,FT,Analyst,82000,USD,82000,CA,0,CA,M
2024,MI,FT,Software Engineer,130900,USD,130900,US,0,US,M
2024,SE,FT,Research Engineer,237650,USD,237650,US,0,US,M
2024,SE,FT,Software Engineer,314400,USD,314400,US,0,US,M
2024,MI,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M
2024,SE,FT,Data Analyst,96600,USD,96600,US,0,US,M
2024,SE,FT,Data Engineer,149200,USD,149200,US,0,US,M
2024,SE,FT,Data Scientist,96600,USD,96600,US,0,US,M
2024,MI,FT,Data Engineer,279400,USD,279400,US,0,US,M
2024,EN,FT,Data Analyst,35000,GBP,43750,GB,100,GB,M
2024,SE,FT,Data Architect,196500,USD,196500,US,0,US,M
2024,MI,FT,Data Analyst,50000,USD,50000,US,100,US,M
2024,SE,FT,AI Developer,185000,USD,185000,US,0,US,M
2024,SE,FT,Data Scientist,223000,USD,223000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,93300,USD,93300,US,0,US,M
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
2023,SE,FT,Data Manager,104800,USD,104800,US,100,US,M
2024,SE,FT,Data Scientist,193300,USD,193300,US,0,US,M
2023,SE,FT,Data Engineer,245000,USD,245000,US,100,US,M
2024,MI,FT,Product Manager,338000,USD,338000,US,0,US,M
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M
2024,MI,FT,Software Engineer,83600,USD,83600,CA,0,CA,M
2024,MI,FT,Software Developer,90000,USD,90000,CA,0,CA,M
2024,SE,FT,Engineer,313600,USD,313600,US,0,US,M
2024,SE,FT,Machine Learning Engineer,355000,USD,355000,US,0,US,M
2024,SE,FT,Software Engineer,178360,USD,178360,US,0,US,M
2023,MI,FT,Data Scientist,135000,USD,135000,US,0,US,M
2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000,US,100,US,M
2024,MI,FT,Full Stack Developer,154000,USD,154000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,0,US,M
2024,EN,FT,Product Designer,174600,USD,174600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,223600,USD,223600,US,0,US,L
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2024,SE,FT,Data Scientist,248920,USD,248920,US,0,US,M
2024,SE,FT,Software Engineer,210000,USD,210000,US,100,US,M
2024,EN,FT,Data Engineer,106025,USD,106025,AU,0,AU,M
2024,SE,FT,Research Engineer,515000,GBP,643750,GB,0,GB,M
2024,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
2024,MI,FT,Software Development Engineer,223600,USD,223600,US,0,US,L
2024,SE,FT,Software Engineer,245000,USD,245000,US,0,US,M
2024,SE,FT,Software Engineer,199700,USD,199700,CA,0,CA,M
2024,EN,FT,Analyst,70000,USD,70000,US,0,US,M
2024,MI,FT,Research Scientist,167200,USD,167200,US,0,US,M
2024,MI,PT,Data Scientist,72000,USD,72000,US,100,US,M
2024,MI,FT,Manager,153600,USD,153600,US,0,US,M
2024,MI,FT,Research Scientist,173000,USD,173000,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,107000,USD,107000,US,0,US,M
2024,SE,FT,Applied Scientist,118500,USD,118500,US,0,US,M
2024,SE,FT,Analytics Engineer,182500,USD,182500,US,100,US,M
2024,EN,FT,Data Scientist,137000,USD,137000,US,0,US,M
2024,MI,FT,Engineer,128000,USD,128000,US,0,US,M
2024,MI,FT,Research Engineer,215000,USD,215000,CA,100,CA,M
2024,MI,FT,Data Manager,96200,USD,96200,US,0,US,M
2024,SE,FT,Data Architect,93400,USD,93400,AU,0,AU,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
2024,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2024,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
2024,MI,FT,Manager,179000,USD,179000,US,0,US,M
2024,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2024,EN,FT,Data Quality Analyst,58700,USD,58700,US,0,US,M
2024,SE,FT,Software Engineer,220000,USD,220000,CA,100,CA,M
2024,MI,FT,Data Scientist,83900,USD,83900,US,0,US,M
2024,SE,FT,Software Engineer,190754,USD,190754,US,0,US,M
2024,SE,FT,Data Scientist,271000,USD,271000,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,EX,FT,Engineer,255000,USD,255000,US,0,US,M
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2024,SE,FT,Software Engineer,165600,USD,165600,US,0,US,M
2024,SE,FT,Data Architect,139371,USD,139371,US,0,US,M
2024,SE,FT,Data Analyst,124800,USD,124800,US,0,US,M
2024,SE,FT,Engineer,149000,USD,149000,US,0,US,M
2024,MI,FT,Data Engineer,137000,USD,137000,US,0,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,EG,0,EG,M
2024,SE,FT,Software Engineer,131990,USD,131990,CA,0,CA,M
2024,SE,FT,Data Management Analyst,132804,USD,132804,US,0,US,M
2024,EX,FT,Head of Data,336000,USD,336000,US,100,US,M
2024,SE,FT,Manager,269100,USD,269100,US,0,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
2024,MI,FT,Data Analyst,73100,USD,73100,US,0,US,M
2023,SE,FT,Data Analyst,138000,USD,138000,US,0,US,M
2023,MI,FT,Data Analyst,62000,USD,62000,US,0,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,SE,FT,Research Scientist,141288,USD,141288,US,0,US,M
2024,MI,FT,Associate,124000,USD,124000,US,0,US,M
2024,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M
2024,SE,FT,BI Developer,168000,USD,168000,US,0,US,M
2023,SE,FT,Head of Data,226500,USD,226500,US,100,US,M
2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
2024,MI,FT,Solutions Engineer,174000,USD,174000,US,0,US,M
2024,MI,FT,Data Visualization Specialist,170200,USD,170200,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Scientist,138500,USD,138500,US,0,US,M
2024,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2024,SE,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,M
2024,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
2022,EN,PT,Data Analyst,24000,EUR,25216,ES,100,US,L
2024,SE,FT,Research Engineer,146000,USD,146000,US,0,US,M
2024,SE,FT,Business Intelligence Lead,104800,USD,104800,US,0,US,M
2024,MI,FT,BI Developer,50000,GBP,62500,GB,100,GB,M
2024,EN,FT,Data Analyst,92250,USD,92250,US,0,US,M
2024,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M
2023,MI,FT,AI Scientist,121000,AUD,81838,AU,100,AU,L
2023,MI,FT,Data Engineer,73400,USD,73400,US,0,US,M
2024,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M
2023,MI,FT,Analytics Engineer,700000,USD,700000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,131500,USD,131500,US,0,US,M
2024,MI,FT,Data Scientist,120800,USD,120800,US,0,US,M
2024,SE,FT,Data Engineer,250200,USD,250200,US,0,US,M
2024,MI,FT,Data Analyst,125000,USD,125000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,267720,USD,267720,US,0,US,M
2024,SE,FT,Machine Learning Engineer,232000,USD,232000,US,0,US,M
2024,SE,FT,Software Engineer,226000,USD,226000,US,0,US,M
2024,SE,FT,Analytics Engineer,112000,USD,112000,US,0,US,M
2024,MI,FT,Engineering Manager,104000,EUR,115555,IE,0,IE,M
2024,MI,FT,Data Engineer,312000,USD,312000,CA,0,CA,M
2024,SE,FT,Data Scientist,167500,USD,167500,US,0,US,M
2024,SE,FT,Software Engineer,220000,USD,220000,US,0,US,M
2024,EN,FT,Software Engineer,188100,USD,188100,US,0,US,M
2024,MI,FT,Software Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M
2024,SE,FT,Machine Learning Engineer,194000,USD,194000,US,0,US,M
2024,SE,FT,Data Scientist,194000,USD,194000,US,0,US,M
2024,SE,FT,Engineer,165000,CHF,187500,CH,0,CH,M
2023,EX,FT,Business Intelligence Engineer,172200,USD,172200,US,0,US,M
2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M
2024,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2024,SE,FT,Data Engineer,134200,USD,134200,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,164800,USD,164800,US,0,US,M
2024,SE,FT,Engineer,294000,USD,294000,US,0,US,M
2024,SE,FT,Data Engineer,107730,USD,107730,CA,0,CA,M
2024,SE,FT,Solutions Architect,124800,USD,124800,US,0,US,M
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2024,SE,FT,Machine Learning Engineer,195500,USD,195500,US,0,US,M
2024,EN,FT,Research Analyst,112000,USD,112000,US,0,US,M
2024,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Research Scientist,173000,USD,173000,US,0,US,M
2024,MI,FT,Data Scientist,75000,USD,75000,US,0,US,M
2023,SE,FT,Data Engineer,94300,USD,94300,US,0,US,M
2024,SE,FT,Director of Machine Learning,349000,USD,349000,US,0,US,M
2024,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2021,EN,FT,Data Engineer,33000,GBP,45390,GB,50,GB,L
2024,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2024,SE,FT,Consultant,135240,USD,135240,US,0,US,M
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2024,SE,FT,Data Governance Lead,170000,USD,170000,US,0,US,M
2024,SE,FT,AI Engineer,120750,USD,120750,US,0,US,M
2024,EN,FT,Data Analyst,44000,USD,44000,US,0,US,M
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M
2024,SE,FT,Data Architect,241600,USD,241600,US,0,US,M
2022,MI,FT,Analytics Engineer,85000,GBP,104663,GB,0,GB,M
2024,EN,FT,Data Engineer,64000,USD,64000,US,0,US,M
2023,SE,FT,Data Scientist,100000,GBP,123040,GB,100,GB,M
2024,SE,FT,Manager,294000,USD,294000,US,0,US,M
2024,MI,FT,Product Manager,142000,USD,142000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,131500,USD,131500,US,0,US,M
2024,EN,FT,Data Engineer,34895,GBP,43618,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
2024,SE,FT,Data Scientist,164000,USD,164000,US,0,US,M
